2352,2352,Kelvin2352,Burn2352,Kelvin2352@gmail.com,Femal,abc2352,574785212,7692,38460 Worthy Christchurch,153840 Kotare Christchurch,60,1320,198,1122,Carpool,C7692K7692,2352,7192,2016-03-25 19:09:37.000,2016-03-25 19:36:37.000,27,1,Cash,14705,7692,14705,Nelson,I14705C14705,Misubishi,Carpool,X14705F14705A14705K1,No,11 Bridge
2352,2352,Kelvin2352,Burn2352,Kelvin2352@gmail.com,Femal,abc2352,574785212,7692,38460 Worthy Christchurch,153840 Kotare Christchurch,60,1320,198,1122,Carpool,C7692K7692,2352,7692,2016-03-20 01:47:27.000,2016-03-20 02:23:27.000,36,2,BNZ,11972,7692,11972,Hamilton,I11972C11972,BMW,Carpool,X11972F11972A11972K1,No,70 Vardon
2353,2353,Tom2353,Thomson2353,Tom2353@gmail.com,Femal,4562353,794976027,529,3174 Third Ave Auckland,11109 ValleyAuckland,17,374,19,355,Economy,None,2353,529,2016-08-28 15:07:55.000,2016-08-28 15:31:55.000,24,5,ASB,13815,529,13815,Rotorua,None,Lexus,Economy,I13815K13815Q13815K1,Yes,12 Hona
2354,2354,Kelvin2354,Burn2354,Kelvin2354@gmail.com,Femal,abc2354,772380282,2006,6018 Colway Wellington,40120 Standen Wellington,32,704,70,634,Premium,A2006K2006,2354,2006,2016-02-13 08:53:11.000,2016-02-13 09:05:11.000,12,5,Kiwi Bank,19599,2006,19599,Rotorua,I19599K19599,Lexus,Premium,S19599Q19599D19599G1,No,17 Hona
2355,2355,Tracy2355,Thomas2355,Tracy2355@nmit.com,Males,zaq2355,369612211,1344,4032 Colway Wellington,26880 Standen Wellington,32,704,70,634,Premium,A1344K1344,2355,1344,2016-12-17 09:57:06.000,2016-12-17 10:09:06.000,12,3,BNZ,10048,1344,10048,Christchurch,I10048K10048,Toyota,Premium,S10048Q10048D10048G1,No,10 Worthy
2356,2356,John2356,Dong2356,John2356@gmail.com,Femal,1232356,189667095,1822,10932 Third Ave Auckland,38262 ValleyAuckland,17,374,19,355,Economy,None,2356,1822,2017-01-10 14:22:36.000,2017-01-10 14:46:36.000,24,4,Other,14345,1822,14345,Palmerston North,None,Ford,Economy,I14345K14345Q14345K1,No,75 Grey
2357,2357,Kelvin2357,Burn2357,Kelvin2357@gmail.com,Males,abc2357,597559422,2730,8190 Colway Wellington,54600 Standen Wellington,32,704,70,634,Premium,A2730K2730,2357,2730,2017-11-01 09:56:20.000,2017-11-01 10:14:20.000,18,2,Cash,14049,2730,14049,New Plymouth,I14049K14049,Subaru,Premium,S14049Q14049D14049G1,Yes,9 Lemon
2359,2359,Steven2359,Williams2359,Steven2359@yahoo.com,Femal,qwe2359,288510047,8480,50880 Third Ave Auckland,178080 ValleyAuckland,17,374,19,355,Economy,None,2359,8480,2016-05-10 21:12:20.000,2016-05-10 21:18:20.000,6,2,Kiwi Bank,12062,8480,12062,Wellington,None,Nissan,Economy,I12062K12062Q12062K1,Yes,109 Colway
2360,2360,Kai2360,Clark2360,Kai2360@nmit.com,Femal,zxc2360,593448806,386,1158 Colway Wellington,7720 Standen Wellington,32,704,70,634,Premium,A386K386,2360,386,2017-05-26 03:47:10.000,2017-05-26 04:29:10.000,42,3,Kiwi Bank,11590,386,11590,Tauranga,I11590K11590,Audi,Premium,S11590Q11590D11590G1,No,68 Village Park
2363,2363,Tom2363,Thomson2363,Tom2363@gmail.com,Males,4562363,219943466,4815,24075 Worthy Christchurch,96300 Kotare Christchurch,60,1320,198,1122,Carpool,C4815K4815,2363,4815,2017-01-27 03:00:10.000,2017-01-27 03:36:10.000,36,5,ASB,11324,4815,11324,New Plymouth,I11324C11324,Subaru,Carpool,X11324F11324A11324K1,Yes,7 Lemon
2365,2365,Bella2365,Smith2365,Bella2365@yahoo.com,Femal,asd2365,262945458,7871,39355 Worthy Christchurch,157420 Kotare Christchurch,60,1320,198,1122,Carpool,C7871K7871,2365,7371,2016-06-11 10:26:10.000,2016-06-11 11:47:10.000,81,3,BNZ,17308,7871,17308,New Plymouth,I17308C17308,Subaru,Carpool,X17308F17308A17308K1,Yes,11 Lemon
2365,2365,Bella2365,Smith2365,Bella2365@yahoo.com,Femal,asd2365,262945458,7871,39355 Worthy Christchurch,157420 Kotare Christchurch,60,1320,198,1122,Carpool,C7871K7871,2365,7871,2017-04-09 05:20:10.000,2017-04-09 06:05:10.000,45,1,City Bank,12894,7871,12894,Rotorua,I12894C12894,Lexus,Carpool,X12894F12894A12894K1,Yes,11 Hona
2365,2365,Bella2365,Smith2365,Bella2365@yahoo.com,Femal,asd2365,262945458,2226,11130 Worthy Christchurch,44520 Kotare Christchurch,60,1320,198,1122,Carpool,C2226K2226,2365,2226,2016-04-10 16:00:49.000,2016-04-10 16:27:49.000,27,2,Cash,14173,2226,14173,Wellington,I14173C14173,Nissan,Carpool,X14173F14173A14173K1,Yes,128 Colway
2367,2367,Helen2367,Davis2367,Helen2367@nmit.com,Males,qaz2367,134571587,6024,18072 Colway Wellington,120480 Standen Wellington,32,704,70,634,Premium,A6024K6024,2367,6024,2017-02-26 20:45:56.000,2017-02-26 21:27:56.000,42,4,ASB,19679,6024,19679,Christchurch,I19679K19679,Toyota,Premium,S19679Q19679D19679G1,No,21 Worthy
2368,2368,Kelvin2368,Burn2368,Kelvin2368@gmail.com,Femal,abc2368,216608515,6000,18000 Colway Wellington,120000 Standen Wellington,32,704,70,634,Premium,A6000K6000,2368,6000,2017-06-04 21:15:59.000,2017-06-04 21:45:59.000,30,2,ASB,15226,6000,15226,Nelson,I15226K15226,Misubishi,Premium,S15226Q15226D15226G1,Yes,12 Bridge
2370,2370,John2370,Dong2370,John2370@gmail.com,Males,1232370,258978555,4721,28326 Third Ave Auckland,99141 ValleyAuckland,17,374,19,355,Economy,None,2370,4721,2017-05-16 02:12:58.000,2017-05-16 02:39:58.000,27,2,Cash,18999,4721,18999,Palmerston North,None,Ford,Economy,I18999K18999Q18999K1,Yes,99 Grey
2371,2371,Bella2371,Smith2371,Bella2371@yahoo.com,Males,asd2371,722198741,8393,25179 Colway Wellington,167860 Standen Wellington,32,704,70,634,Premium,A8393K8393,2371,8393,2016-03-04 14:27:41.000,2016-03-04 14:39:41.000,12,5,ANZ,18139,8393,18139,Nelson,I18139K18139,Misubishi,Premium,S18139Q18139D18139G1,No,14 Bridge
2371,2371,Bella2371,Smith2371,Bella2371@yahoo.com,Males,asd2371,722198741,1976,9880 Worthy Christchurch,39520 Kotare Christchurch,60,1320,198,1122,Carpool,C1976K1976,2371,1976,2018-03-27 05:33:43.000,2018-03-27 06:18:43.000,45,5,Cash,15777,1976,15777,Hamilton,I15777C15777,BMW,Carpool,X15777F15777A15777K1,No,92 Vardon
2375,2375,Bella2375,Smith2375,Bella2375@yahoo.com,Femal,asd2375,333029093,3445,20670 Third Ave Auckland,72345 ValleyAuckland,17,374,19,355,Economy,None,2375,3445,2017-06-30 11:47:01.000,2017-06-30 12:02:01.000,15,3,City Bank,11420,3445,11420,Christchurch,None,Toyota,Economy,I11420K11420Q11420K1,Yes,12 Worthy
2375,2375,Bella2375,Smith2375,Bella2375@yahoo.com,Femal,asd2375,333029093,7969,47814 Third Ave Auckland,167349 ValleyAuckland,17,374,19,355,Economy,None,2375,7469,2017-09-05 00:15:43.000,2017-09-05 00:45:43.000,30,1,City Bank,19458,7969,19458,New Plymouth,None,Subaru,Economy,I19458K19458Q19458K1,Yes,12 Lemon
2375,2375,Bella2375,Smith2375,Bella2375@yahoo.com,Femal,asd2375,333029093,7969,47814 Third Ave Auckland,167349 ValleyAuckland,17,374,19,355,Economy,None,2375,7969,2017-03-14 14:36:44.000,2017-03-14 15:03:44.000,27,2,City Bank,19285,7969,19285,Rotorua,None,Lexus,Economy,I19285K19285Q19285K1,No,17 Hona
2376,2376,Tom2376,Thomson2376,Tom2376@gmail.com,Males,4562376,576678892,4671,28026 Third Ave Auckland,98091 ValleyAuckland,17,374,19,355,Economy,None,2376,4671,2018-03-29 23:52:37.000,2018-03-30 00:16:37.000,24,4,BNZ,17660,4671,17660,Whanganui,None,Suzuki,Economy,I17660K17660Q17660K1,Yes,73 Keith
2376,2376,Tom2376,Thomson2376,Tom2376@gmail.com,Males,4562376,576678892,6515,19545 Colway Wellington,130300 Standen Wellington,32,704,70,634,Premium,A6515K6515,2376,6515,2017-02-28 22:08:24.000,2017-02-28 22:38:24.000,30,5,ASB,18406,6515,18406,Wellington,I18406K18406,Nissan,Premium,S18406Q18406D18406G1,Yes,167 Colway
2376,2376,Tom2376,Thomson2376,Tom2376@gmail.com,Males,4562376,576678892,766,2298 Colway Wellington,15320 Standen Wellington,32,704,70,634,Premium,A766K766,2376,766,2017-01-17 10:06:26.000,2017-01-17 10:54:26.000,48,5,BNZ,15081,766,15081,Nelson,I15081K15081,Misubishi,Premium,S15081Q15081D15081G1,No,12 Bridge
2377,2377,Tracy2377,Thomas2377,Tracy2377@nmit.com,Femal,zaq2377,827626359,6814,13628 Bridge Nelson,143094 Tahunanui Nelson,36,792,95,697,Accessibility,B6814K6814,2377,6814,2017-05-09 14:44:26.000,2017-05-09 15:14:26.000,30,2,City Bank,11438,6814,11438,Nelson,I11438A11438,Misubishi,Accessibility,F11438I11438P11438K1,Yes,9 Bridge
2378,2378,Bella2378,Smith2378,Bella2378@yahoo.com,Femal,asd2378,555227680,8535,51210 Third Ave Auckland,179235 ValleyAuckland,17,374,19,355,Economy,None,2378,8535,2016-04-21 17:05:28.000,2016-04-21 17:17:28.000,12,1,ASB,16894,8535,16894,Tauranga,None,Audi,Economy,I16894K16894Q16894K1,Yes,99 Village Park
2379,2379,Helen2379,Davis2379,Helen2379@nmit.com,Males,qaz2379,348316040,8339,50034 Third Ave Auckland,175119 ValleyAuckland,17,374,19,355,Economy,None,2379,8339,2017-07-02 22:28:53.000,2017-07-02 22:34:53.000,6,2,BNZ,19600,8339,19600,Christchurch,None,Toyota,Economy,I19600K19600Q19600K1,Yes,20 Worthy
2380,2380,Jackie2380,Taylor2380,Jackie2380@yahoo.com,Femal,zxc2380,555973028,107,535 Worthy Christchurch,2140 Kotare Christchurch,60,1320,198,1122,Carpool,C107K107,2380,107,2016-08-05 22:58:29.000,2016-08-06 00:28:29.000,90,3,ANZ,19675,107,19675,Nelson,I19675C19675,Misubishi,Carpool,X19675F19675A19675K1,Yes,15 Bridge
2380,2380,Jackie2380,Taylor2380,Jackie2380@yahoo.com,Femal,zxc2380,555973028,1814,9070 Worthy Christchurch,36280 Kotare Christchurch,60,1320,198,1122,Carpool,C1814K1814,2380,1814,2017-10-11 18:04:31.000,2017-10-11 18:40:31.000,36,2,ANZ,12484,1814,12484,Christchurch,I12484C12484,Toyota,Carpool,X12484F12484A12484K1,Yes,13 Worthy
2385,2385,Kelvin2385,Burn2385,Kelvin2385@gmail.com,Femal,abc2385,446321974,7781,38905 Worthy Christchurch,155620 Kotare Christchurch,60,1320,198,1122,Carpool,C7781K7781,2385,7781,2018-01-09 09:30:58.000,2018-01-09 10:33:58.000,63,2,Kiwi Bank,18456,7781,18456,Rotorua,I18456C18456,Lexus,Carpool,X18456F18456A18456K1,No,16 Hona
2385,2385,Kelvin2385,Burn2385,Kelvin2385@gmail.com,Femal,abc2385,446321974,7781,38905 Worthy Christchurch,155620 Kotare Christchurch,60,1320,198,1122,Carpool,C7781K7781,2385,7281,2017-05-02 07:14:18.000,2017-05-02 08:35:18.000,81,1,Cash,15978,7781,15978,Palmerston North,I15978C15978,Ford,Carpool,X15978F15978A15978K1,Yes,84 Grey
2386,2386,Tom2386,Thomson2386,Tom2386@gmail.com,Femal,4562386,616836722,8390,25170 Colway Wellington,167800 Standen Wellington,32,704,70,634,Premium,A8390K8390,2386,8390,2018-01-22 16:30:54.000,2018-01-22 16:48:54.000,18,1,Kiwi Bank,17992,8390,17992,Auckland,I17992K17992,Mazda,Premium,S17992Q17992D17992G1,No,199 Third Ave
2386,2386,Tom2386,Thomson2386,Tom2386@gmail.com,Femal,4562386,616836722,6462,38772 Third Ave Auckland,135702 ValleyAuckland,17,374,19,355,Economy,None,2386,6462,2017-07-14 01:54:32.000,2017-07-14 02:09:32.000,15,3,ASB,19344,6462,19344,Gisborne,None,Honda,Economy,I19344K19344Q19344K1,Yes,14 Kowhai
2387,2387,Tom2387,Thomson2387,Tom2387@gmail.com,Males,4562387,984888908,6649,19947 Colway Wellington,132980 Standen Wellington,32,704,70,634,Premium,A6649K6649,2387,6649,2017-05-10 08:09:45.000,2017-05-10 08:27:45.000,18,2,Kiwi Bank,17998,6649,17998,Gisborne,I17998K17998,Honda,Premium,S17998Q17998D17998G1,Yes,13 Kowhai
2387,2387,Tom2387,Thomson2387,Tom2387@gmail.com,Males,4562387,984888908,2115,10575 Worthy Christchurch,42300 Kotare Christchurch,60,1320,198,1122,Carpool,C2115K2115,2387,2115,2017-07-09 18:57:25.000,2017-07-09 20:00:25.000,63,3,Kiwi Bank,11094,2115,11094,Auckland,I11094C11094,Mazda,Carpool,X11094F11094A11094K1,Yes,123 Third Ave
2387,2387,Tom2387,Thomson2387,Tom2387@gmail.com,Males,4562387,984888908,759,3795 Worthy Christchurch,15180 Kotare Christchurch,60,1320,198,1122,Carpool,C759K759,2387,759,2017-02-23 21:44:40.000,2017-02-23 22:20:40.000,36,2,ASB,17477,759,17477,Gisborne,I17477C17477,Honda,Carpool,X17477F17477A17477K1,Yes,13 Kowhai
2388,2388,Tom2388,Thomson2388,Tom2388@gmail.com,Males,4562388,583009778,4942,29652 Third Ave Auckland,103782 ValleyAuckland,17,374,19,355,Economy,None,2388,4942,2016-11-20 02:01:51.000,2016-11-20 02:10:51.000,9,1,Cash,12826,4942,12826,Palmerston North,None,Ford,Economy,I12826K12826Q12826K1,No,67 Grey
2391,2391,Tom2391,Thomson2391,Tom2391@gmail.com,Males,4562391,696159430,2233,11165 Worthy Christchurch,44660 Kotare Christchurch,60,1320,198,1122,Carpool,C2233K2233,2391,2233,2016-05-25 16:50:03.000,2016-05-25 17:35:03.000,45,1,Cash,15375,2233,15375,New Plymouth,I15375C15375,Subaru,Carpool,X15375F15375A15375K1,No,10 Lemon
2393,2393,Helen2393,Davis2393,Helen2393@nmit.com,Femal,qaz2393,941868461,5001,15003 Colway Wellington,100020 Standen Wellington,32,704,70,634,Premium,A5001K5001,2393,5001,2017-10-15 16:53:14.000,2017-10-15 17:23:14.000,30,2,City Bank,17680,5001,17680,Gisborne,I17680K17680,Honda,Premium,S17680Q17680D17680G1,Yes,13 Kowhai
2393,2393,Helen2393,Davis2393,Helen2393@nmit.com,Femal,qaz2393,941868461,9465,47325 Worthy Christchurch,189300 Kotare Christchurch,60,1320,198,1122,Carpool,C9465K9465,2393,9465,2017-12-29 17:13:36.000,2017-12-29 18:07:36.000,54,5,BNZ,17742,9465,17742,Auckland,I17742C17742,Mazda,Carpool,X17742F17742A17742K1,Yes,197 Third Ave
2395,2395,Stephan2395,Walker2395,Stephan2395@gmail.com,Males,def2395,242969205,3579,10737 Colway Wellington,71580 Standen Wellington,32,704,70,634,Premium,A3579K3579,2395,3579,2016-10-14 18:00:05.000,2016-10-14 18:30:05.000,30,2,City Bank,10199,3579,10199,Palmerston North,I10199K10199,Ford,Premium,S10199Q10199D10199G1,Yes,53 Grey
2397,2397,Tom2397,Thomson2397,Tom2397@gmail.com,Femal,4562397,934650982,619,3095 Worthy Christchurch,12380 Kotare Christchurch,60,1320,198,1122,Carpool,C619K619,2397,619,2016-04-02 02:53:28.000,2016-04-02 03:56:28.000,63,4,ANZ,11215,619,11215,Rotorua,I11215C11215,Lexus,Carpool,X11215F11215A11215K1,No,10 Hona
2397,2397,Tom2397,Thomson2397,Tom2397@gmail.com,Femal,4562397,934650982,5968,17904 Colway Wellington,119360 Standen Wellington,32,704,70,634,Premium,A5968K5968,2397,5968,2017-03-28 06:03:32.000,2017-03-28 06:51:32.000,48,5,Other,13473,5968,13473,Gisborne,I13473K13473,Honda,Premium,S13473Q13473D13473G1,No,10 Kowhai
2398,2398,Tom2398,Thomson2398,Tom2398@gmail.com,Males,4562398,350447856,9003,18006 Bridge Nelson,189063 Tahunanui Nelson,36,792,95,697,Accessibility,B9003K9003,2398,9003,2017-05-06 12:12:03.000,2017-05-06 12:48:03.000,36,3,ASB,17321,9003,17321,Tauranga,I17321A17321,Audi,Accessibility,F17321I17321P17321K1,No,101 Village Park
2398,2398,Tom2398,Thomson2398,Tom2398@gmail.com,Males,4562398,350447856,1994,3988 Bridge Nelson,41874 Tahunanui Nelson,36,792,95,697,Accessibility,B1994K1994,2398,1994,2017-01-12 22:17:56.000,2017-01-12 22:29:56.000,12,1,ANZ,13841,1994,13841,Gisborne,I13841A13841,Honda,Accessibility,F13841I13841P13841K1,No,10 Kowhai
2398,2398,Tom2398,Thomson2398,Tom2398@gmail.com,Males,4562398,350447856,9149,18298 Bridge Nelson,192129 Tahunanui Nelson,36,792,95,697,Accessibility,B9149K9149,2398,9149,2016-06-12 11:08:09.000,2016-06-12 11:20:09.000,12,1,Cash,14832,9149,14832,Wellington,I14832A14832,Nissan,Accessibility,F14832I14832P14832K1,Yes,134 Colway
2400,2400,Tom2400,Thomson2400,Tom2400@gmail.com,Femal,4562400,247505356,161,322 Bridge Nelson,3381 Tahunanui Nelson,36,792,95,697,Accessibility,B161K161,2400,161,2017-07-12 08:22:20.000,2017-07-12 09:16:20.000,54,1,BNZ,18754,161,18754,Hamilton,I18754A18754,BMW,Accessibility,F18754I18754P18754K1,Yes,110 Vardon
2403,2403,John2403,Dong2403,John2403@gmail.com,Femal,1232403,410928249,2912,14560 Worthy Christchurch,58240 Kotare Christchurch,60,1320,198,1122,Carpool,C2912K2912,2403,2912,2017-11-22 19:07:11.000,2017-11-22 19:34:11.000,27,5,Other,14932,2912,14932,Nelson,I14932C14932,Misubishi,Carpool,X14932F14932A14932K1,Yes,12 Bridge
2403,2403,John2403,Dong2403,John2403@gmail.com,Femal,1232403,410928249,8745,43725 Worthy Christchurch,174900 Kotare Christchurch,60,1320,198,1122,Carpool,C8745K8745,2403,8745,2017-06-25 15:58:47.000,2017-06-25 16:25:47.000,27,3,BNZ,10444,8745,10444,Gisborne,I10444C10444,Honda,Carpool,X10444F10444A10444K1,Yes,8 Kowhai
2403,2403,John2403,Dong2403,John2403@gmail.com,Femal,1232403,410928249,9098,54588 Third Ave Auckland,191058 ValleyAuckland,17,374,19,355,Economy,None,2403,9098,2017-12-15 11:12:42.000,2017-12-15 11:33:42.000,21,1,Kiwi Bank,16670,9098,16670,Wellington,None,Nissan,Economy,I16670K16670Q16670K1,No,151 Colway
2404,2404,Tracy2404,Thomas2404,Tracy2404@nmit.com,Femal,zaq2404,421244149,149,745 Worthy Christchurch,2980 Kotare Christchurch,60,1320,198,1122,Carpool,C149K149,2404,149,2017-05-02 10:24:12.000,2017-05-02 11:09:12.000,45,4,Other,14196,149,14196,Tauranga,I14196C14196,Audi,Carpool,X14196F14196A14196K1,No,83 Village Park
2405,2405,Bella2405,Smith2405,Bella2405@yahoo.com,Femal,asd2405,334449502,450,2250 Worthy Christchurch,9000 Kotare Christchurch,60,1320,198,1122,Carpool,C450K450,2405,450,2016-12-02 07:00:05.000,2016-12-02 07:45:05.000,45,3,Kiwi Bank,10259,450,10259,Palmerston North,I10259C10259,Ford,Carpool,X10259F10259A10259K1,No,53 Grey
2405,2405,Bella2405,Smith2405,Bella2405@yahoo.com,Femal,asd2405,334449502,4529,13587 Colway Wellington,90580 Standen Wellington,32,704,70,634,Premium,A4529K4529,2405,4529,2017-02-01 21:31:52.000,2017-02-01 22:25:52.000,54,5,Other,16071,4529,16071,Gisborne,I16071K16071,Honda,Premium,S16071Q16071D16071G1,Yes,12 Kowhai
2407,2407,Stephan2407,Walker2407,Stephan2407@gmail.com,Males,def2407,166084849,5418,32508 Third Ave Auckland,113778 ValleyAuckland,17,374,19,355,Economy,None,2407,5418,2016-04-28 05:00:24.000,2016-04-28 05:09:24.000,9,3,ANZ,13182,5418,13182,Nelson,None,Misubishi,Economy,I13182K13182Q13182K1,Yes,10 Bridge
2408,2408,Helen2408,Davis2408,Helen2408@nmit.com,Males,qaz2408,516647471,8116,16232 Bridge Nelson,170436 Tahunanui Nelson,36,792,95,697,Accessibility,B8116K8116,2408,8116,2016-08-14 00:30:33.000,2016-08-14 00:36:33.000,6,5,ASB,17417,8116,17417,Rotorua,I17417A17417,Lexus,Accessibility,F17417I17417P17417K1,Yes,15 Hona
2410,2410,Steven2410,Williams2410,Steven2410@yahoo.com,Males,qwe2410,454505688,6486,32430 Worthy Christchurch,129720 Kotare Christchurch,60,1320,198,1122,Carpool,C6486K6486,2410,6486,2016-03-27 20:56:11.000,2016-03-27 21:50:11.000,54,5,ANZ,15965,6486,15965,Auckland,I15965C15965,Mazda,Carpool,X15965F15965A15965K1,No,177 Third Ave
2411,2411,Steven2411,Williams2411,Steven2411@yahoo.com,Femal,qwe2411,440447840,8335,41675 Worthy Christchurch,166700 Kotare Christchurch,60,1320,198,1122,Carpool,C8335K8335,2411,8335,2016-09-19 14:44:01.000,2016-09-19 15:02:01.000,18,1,ANZ,19784,8335,19784,Auckland,I19784C19784,Mazda,Carpool,X19784F19784A19784K1,Yes,219 Third Ave
2414,2414,John2414,Dong2414,John2414@gmail.com,Males,1232414,618305410,4879,9758 Bridge Nelson,102459 Tahunanui Nelson,36,792,95,697,Accessibility,B4879K4879,2414,4879,2016-07-09 07:53:19.000,2016-07-09 08:53:19.000,60,1,Other,10376,4879,10376,New Plymouth,I10376A10376,Subaru,Accessibility,F10376I10376P10376K1,Yes,6 Lemon
2415,2415,Bella2415,Smith2415,Bella2415@yahoo.com,Males,asd2415,687893555,6714,40284 Third Ave Auckland,140994 ValleyAuckland,17,374,19,355,Economy,None,2415,6714,2018-01-31 06:07:41.000,2018-01-31 06:10:41.000,3,2,ASB,13097,6714,13097,Palmerston North,None,Ford,Economy,I13097K13097Q13097K1,No,68 Grey
2415,2415,Bella2415,Smith2415,Bella2415@yahoo.com,Males,asd2415,687893555,3010,15050 Worthy Christchurch,60200 Kotare Christchurch,60,1320,198,1122,Carpool,C3010K3010,2415,3010,2017-10-07 05:27:48.000,2017-10-07 06:30:48.000,63,5,ASB,12177,3010,12177,Gisborne,I12177C12177,Honda,Carpool,X12177F12177A12177K1,Yes,9 Kowhai
2416,2416,Kelvin2416,Burn2416,Kelvin2416@gmail.com,Males,abc2416,565278367,9022,54132 Third Ave Auckland,189462 ValleyAuckland,17,374,19,355,Economy,None,2416,9022,2017-10-01 21:17:59.000,2017-10-01 21:41:59.000,24,5,Kiwi Bank,19632,9022,19632,Wellington,None,Nissan,Economy,I19632K19632Q19632K1,No,178 Colway
2417,2417,John2417,Dong2417,John2417@gmail.com,Males,1232417,582574796,9250,27750 Colway Wellington,185000 Standen Wellington,32,704,70,634,Premium,A9250K9250,2417,9250,2016-10-21 22:14:17.000,2016-10-21 22:38:17.000,24,2,BNZ,15941,9250,15941,New Plymouth,I15941K15941,Subaru,Premium,S15941Q15941D15941G1,Yes,10 Lemon
2418,2418,Kai2418,Clark2418,Kai2418@nmit.com,Femal,zxc2418,367309301,984,2952 Colway Wellington,19680 Standen Wellington,32,704,70,634,Premium,A984K984,2418,984,2017-08-22 20:24:16.000,2017-08-22 21:18:16.000,54,4,Kiwi Bank,11566,984,11566,Nelson,I11566K11566,Misubishi,Premium,S11566Q11566D11566G1,Yes,9 Bridge
2420,2420,Bella2420,Smith2420,Bella2420@yahoo.com,Males,asd2420,840356980,1890,11340 Third Ave Auckland,39690 ValleyAuckland,17,374,19,355,Economy,None,2420,1890,2017-10-30 04:52:15.000,2017-10-30 05:01:15.000,9,2,Cash,18211,1890,18211,Hamilton,None,BMW,Economy,I18211K18211Q18211K1,No,107 Vardon
2420,2420,Bella2420,Smith2420,Bella2420@yahoo.com,Males,asd2420,840356980,4319,21595 Worthy Christchurch,86380 Kotare Christchurch,60,1320,198,1122,Carpool,C4319K4319,2420,4319,2018-04-09 20:32:03.000,2018-04-09 21:26:03.000,54,2,ASB,11370,4319,11370,Palmerston North,I11370C11370,Ford,Carpool,X11370F11370A11370K1,Yes,59 Grey
2421,2421,Bella2421,Smith2421,Bella2421@yahoo.com,Males,asd2421,604495117,2784,5568 Bridge Nelson,58464 Tahunanui Nelson,36,792,95,697,Accessibility,B2784K2784,2421,2784,2017-09-04 19:15:45.000,2017-09-04 19:45:45.000,30,3,Other,16418,2784,16418,Gisborne,I16418A16418,Honda,Accessibility,F16418I16418P16418K1,Yes,12 Kowhai
2421,2421,Bella2421,Smith2421,Bella2421@yahoo.com,Males,asd2421,604495117,1281,3843 Colway Wellington,25620 Standen Wellington,32,704,70,634,Premium,A1281K1281,2421,1281,2017-10-23 15:04:31.000,2017-10-23 15:34:31.000,30,2,Cash,18907,1281,18907,Nelson,I18907K18907,Misubishi,Premium,S18907Q18907D18907G1,Yes,15 Bridge
2423,2423,Bella2423,Smith2423,Bella2423@yahoo.com,Males,asd2423,608934376,657,3942 Third Ave Auckland,13797 ValleyAuckland,17,374,19,355,Economy,None,2423,657,2016-08-10 17:25:35.000,2016-08-10 17:46:35.000,21,4,Cash,18445,657,18445,Tauranga,None,Audi,Economy,I18445K18445Q18445K1,No,108 Village Park
2424,2424,Tom2424,Thomson2424,Tom2424@gmail.com,Males,4562424,678791598,3086,18516 Third Ave Auckland,64806 ValleyAuckland,17,374,19,355,Economy,None,2424,3086,2016-07-13 20:19:57.000,2016-07-13 20:49:57.000,30,3,BNZ,13702,3086,13702,Nelson,None,Misubishi,Economy,I13702K13702Q13702K1,No,11 Bridge
2425,2425,Tracy2425,Thomas2425,Tracy2425@nmit.com,Males,zaq2425,631971737,7511,22533 Colway Wellington,150220 Standen Wellington,32,704,70,634,Premium,A7511K7511,2425,7511,2017-03-17 01:07:31.000,2017-03-17 01:55:31.000,48,5,City Bank,13371,7511,13371,Christchurch,I13371K13371,Toyota,Premium,S13371Q13371D13371G1,No,14 Worthy
2425,2425,Tracy2425,Thomas2425,Tracy2425@nmit.com,Males,zaq2425,631971737,7511,22533 Colway Wellington,150220 Standen Wellington,32,704,70,634,Premium,A7511K7511,2425,7011,2016-06-07 23:36:33.000,2016-06-08 00:30:33.000,54,5,Other,12535,7511,12535,Whanganui,I12535K12535,Suzuki,Premium,S12535Q12535D12535G1,Yes,52 Keith
2425,2425,Tracy2425,Thomas2425,Tracy2425@nmit.com,Males,zaq2425,631971737,5325,26625 Worthy Christchurch,106500 Kotare Christchurch,60,1320,198,1122,Carpool,C5325K5325,2425,5325,2018-04-03 19:02:23.000,2018-04-03 19:38:23.000,36,3,Cash,10728,5325,10728,New Plymouth,I10728C10728,Subaru,Carpool,X10728F10728A10728K1,Yes,7 Lemon
2426,2426,Stephan2426,Walker2426,Stephan2426@gmail.com,Males,def2426,435711651,4986,14958 Colway Wellington,99720 Standen Wellington,32,704,70,634,Premium,A4986K4986,2426,4986,2016-09-02 00:09:40.000,2016-09-02 00:27:40.000,18,5,Other,17992,4986,17992,Auckland,I17992K17992,Mazda,Premium,S17992Q17992D17992G1,No,199 Third Ave
2426,2426,Stephan2426,Walker2426,Stephan2426@gmail.com,Males,def2426,435711651,6523,32615 Worthy Christchurch,130460 Kotare Christchurch,60,1320,198,1122,Carpool,C6523K6523,2426,6523,2018-04-03 16:18:18.000,2018-04-03 17:48:18.000,90,3,ASB,11791,6523,11791,Nelson,I11791C11791,Misubishi,Carpool,X11791F11791A11791K1,Yes,9 Bridge
